<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220419,09:00:00,1.0939000,1.0951700,1.0934600,1.0944500,57813
20220419,10:00:00,1.0944100,1.0955300,1.0939800,1.0954800,77208
20220419,11:00:00,1.0953700,1.0960500,1.0935600,1.0938000,81359
20220419,12:00:00,1.0939100,1.0946000,1.0919600,1.0922600,71257
20220419,13:00:00,1.0922600,1.0934300,1.0920000,1.0928800,65367
20220419,14:00:00,1.0929100,1.0935600,1.0919900,1.0929100,51725
20220419,15:00:00,1.0928900,1.0931800,1.0920300,1.0927700,53310
20220419,16:00:00,1.0926800,1.0941700,1.0918200,1.0939100,77435
20220419,17:00:00,1.0941100,1.0952700,1.0934800,1.0951600,98972
20220419,18:00:00,1.0951600,1.0957600,1.0941500,1.0947400,105441
20220419,19:00:00,1.0947200,1.0950900,1.0940200,1.0948100,43631
